City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain (Inches),Snow (Inches)
300,Salalah,OM,17.02,54.09,82.4,88,40,2.24,scattered clouds,0.0,0.0
301,Bocanda,CI,7.06,-4.5,74.25,96,92,6.06,overcast clouds,0.0,0.0
302,Sao Francisco,BR,-15.95,-44.86,68.02,53,24,3.04,few clouds,0.0,0.0
303,High Rock,BS,26.62,-78.28,78.8,78,75,3.36,shower rain,0.0,0.0
304,Naryan-Mar,RU,67.67,53.09,41.36,76,100,8.25,overcast clouds,0.0,0.0
305,Sokoni,TZ,-6.43,39.55,79.45,77,100,20.58,overcast clouds,0.0,0.0
306,Veseloyarsk,RU,51.28,81.11,47.75,58,10,7.18,clear sky,0.0,0.0
307,Nizwa,OM,22.93,57.53,85.62,47,42,1.63,scattered clouds,0.0,0.0
308,Ostrovnoy,RU,68.05,39.51,57.54,60,99,20.92,light rain,0.44,0.0
309,Bud,US,39.45,-86.18,68.0,94,90,4.7,overcast clouds,0.0,0.0
310,Porto Novo,BJ,6.5,2.6,77.0,2,75,9.17,thunderstorm with light rain,0.0,0.0
311,Ferrol,ES,43.48,-8.24,62.01,82,5,3.33,clear sky,0.0,0.0
312,Verkhnyaya Inta,RU,65.98,60.31,38.95,78,44,10.65,scattered clouds,0.0,0.0
313,Bocas Del Toro,PA,9.33,-82.25,69.01,82,68,5.61,broken clouds,0.0,0.0
314,Clonakilty,IE,51.62,-8.87,55.0,93,75,9.17,broken clouds,0.0,0.0
315,Mana,GF,5.66,-53.78,78.87,84,2,9.24,clear sky,0.0,0.0
316,Freistadt,AT,48.51,14.5,60.01,97,95,5.01,overcast clouds,0.0,0.0
317,Kaoma,ZM,-14.78,24.8,50.94,60,0,6.53,clear sky,0.0,0.0
318,Carbonia,IT,39.17,8.52,69.8,83,5,9.17,clear sky,0.0,0.0
319,Kormilovka,RU,55.0,74.1,57.2,93,75,6.71,light intensity shower rain,0.0,0.0
320,Dudinka,RU,69.41,86.18,51.8,66,98,11.18,overcast clouds,0.0,0.0
321,Amapa,BR,1.0,-52.0,74.08,97,100,2.93,light rain,1.0,0.0
322,Mahajanga,MG,-15.72,46.32,78.8,61,40,3.36,scattered clouds,0.0,0.0
323,Pedernales,DO,18.04,-71.74,88.0,61,10,10.42,clear sky,0.0,0.0
324,Paragominas,BR,-2.97,-47.48,77.81,69,45,4.5,scattered clouds,0.0,0.0
325,Mandera,KE,3.94,41.87,83.57,49,93,22.62,overcast clouds,0.0,0.0
326,Sao Joao Da Barra,BR,-21.64,-41.05,75.2,78,0,11.41,clear sky,0.0,0.0
327,Mocuba,MZ,-16.84,36.99,60.08,97,22,1.1,few clouds,0.0,0.0
328,Serenje,ZM,-13.23,30.24,48.52,64,0,5.95,clear sky,0.0,0.0
329,Rio Claro,BR,-22.41,-47.56,69.8,64,3,1.12,clear sky,0.0,0.0
330,Baherden,TM,38.44,57.43,86.22,29,15,9.53,few clouds,0.0,0.0
331,Chitral,PK,35.85,71.79,72.66,34,0,0.69,clear sky,0.0,0.0
332,Saint-Louis,SN,16.33,-15.0,98.6,37,54,2.24,broken clouds,0.0,0.0
333,Toledo,ES,39.83,-4.0,82.0,26,0,2.24,clear sky,0.0,0.0
334,Bela,IN,25.93,81.98,81.07,78,24,6.02,light rain,0.23,0.0
335,Nieuwpoort,BE,51.12,2.77,57.2,87,11,9.17,few clouds,0.0,0.0
336,Uzyn,UA,49.83,30.41,75.2,64,74,8.95,broken clouds,0.0,0.0
337,Troitsko-Pechorsk,RU,62.71,56.2,42.94,80,81,7.02,broken clouds,0.0,0.0
338,Illapel,CL,-31.63,-71.17,58.57,60,100,2.42,overcast clouds,0.0,0.0
339,Miquelon,PM,47.1,-56.38,50.0,87,61,8.05,broken clouds,0.0,0.0
340,Kidal,ML,18.44,1.41,94.89,9,1,11.12,clear sky,0.0,0.0
341,Bereznik,RU,62.86,42.71,43.05,78,35,3.27,scattered clouds,0.0,0.0
342,Paamiut,GL,61.99,-49.67,41.85,83,66,15.5,broken clouds,0.0,0.0
343,Turukhansk,RU,65.82,87.98,51.91,57,14,11.12,few clouds,0.0,0.0
344,Kautokeino,NO,69.01,23.04,56.77,44,13,5.14,few clouds,0.0,0.0
345,Wrexham,GB,53.0,-3.0,55.0,85,0,3.0,clear sky,0.0,0.0
346,Kommunar,RU,59.62,30.39,59.0,67,0,6.71,clear sky,0.0,0.0
347,Kaka,TM,37.35,59.61,87.76,25,0,13.69,clear sky,0.0,0.0
348,Notre-Dame-Du-Lac,CA,47.61,-68.8,80.01,57,75,6.93,broken clouds,0.0,0.0
349,Taoudenni,ML,22.68,-3.98,104.61,8,21,14.94,few clouds,0.0,0.0
350,Humaita,BR,-7.51,-63.02,82.69,63,34,1.59,scattered clouds,0.0,0.0
351,Wilmington,US,34.23,-77.94,86.0,70,1,9.17,clear sky,0.0,0.0
352,Rudsar,IR,37.14,50.29,77.0,61,10,2.24,clear sky,0.0,0.0
353,Marawi,PH,8.0,124.29,75.0,92,7,5.01,clear sky,0.0,0.0
354,Staryy Nadym,RU,65.61,72.68,45.03,93,9,9.55,clear sky,0.0,0.0
355,Kolokani,ML,13.57,-8.03,94.05,26,70,2.53,broken clouds,0.0,0.0
356,Bambous Virieux,MU,-20.34,57.76,70.0,77,75,11.41,shower rain,0.0,0.0
357,Puerto Lempira,HN,15.27,-83.77,82.4,58,90,9.17,heavy intensity rain,0.0,0.0
358,Qasigiannguit,GL,68.82,-51.19,48.2,49,16,5.82,few clouds,0.0,0.0
359,Tombouctou,ML,20.0,-3.0,94.89,10,0,2.37,clear sky,0.0,0.0
360,Penzance,GB,50.12,-5.54,57.99,87,4,9.17,clear sky,0.0,0.0
361,Esil,KZ,51.96,66.4,62.58,73,93,15.14,overcast clouds,0.0,0.0
362,Vestmannaeyjar,IS,63.44,-20.27,51.19,86,100,27.58,overcast clouds,0.0,0.0
363,Gat,IL,31.61,34.76,84.0,31,0,7.18,clear sky,0.0,0.0
364,San Cristobal,VE,7.77,-72.22,80.6,69,75,20.8,thunderstorm with light rain,0.0,0.0
365,Karema,TZ,-6.82,30.44,69.51,48,21,3.29,few clouds,0.0,0.0
366,Khash,IR,28.22,61.22,77.04,35,2,5.48,clear sky,0.0,0.0
367,Guarapari,BR,-20.67,-40.5,75.2,78,0,11.41,clear sky,0.0,0.0
368,Mbaiki,CF,3.87,17.99,68.95,95,82,2.19,broken clouds,0.0,0.0
369,Paita,PE,-5.09,-81.11,67.89,77,1,15.88,clear sky,0.0,0.0
370,Trairi,BR,-3.28,-39.27,79.05,72,4,9.42,clear sky,0.0,0.0
371,Raudeberg,NO,61.99,5.14,57.99,94,100,8.93,overcast clouds,0.0,0.0
372,Faya,SA,18.39,42.45,71.6,68,75,2.21,broken clouds,0.0,0.0
373,Pietarsaari,FI,63.65,22.68,63.0,62,0,6.93,clear sky,0.0,0.0
374,Alamor,EC,-4.02,-80.02,67.1,91,78,3.51,light rain,0.35,0.0
375,Chardara,KZ,41.25,67.97,74.61,28,16,2.44,few clouds,0.0,0.0
376,Monrovia,LR,6.3,-10.8,78.24,87,100,8.12,light rain,0.26,0.0
377,Chapais,CA,49.78,-74.85,87.8,31,20,14.99,few clouds,0.0,0.0
378,Selcuk,TR,37.95,27.37,71.6,73,0,3.09,clear sky,0.0,0.0
379,Cuddapah,IN,14.47,78.82,83.59,62,100,7.45,overcast clouds,0.0,0.0
380,Jega,NG,12.22,4.38,90.68,47,81,13.44,broken clouds,0.0,0.0
381,Doha,QA,25.29,51.53,95.0,24,2,10.29,clear sky,0.0,0.0
382,Hambantota,LK,6.12,81.12,80.6,88,40,9.17,scattered clouds,0.0,0.0
383,Warrington,GB,53.39,-2.58,57.99,71,0,8.05,clear sky,0.0,0.0
384,Maltahohe,NA,-24.83,16.98,44.78,54,3,1.99,clear sky,0.0,0.0
385,Mikhaylovka,RU,50.06,43.24,64.0,84,100,1.01,overcast clouds,0.0,0.0
386,Muyezerskiy,RU,63.93,31.65,52.39,69,69,6.49,broken clouds,0.0,0.0
387,Vengerovo,RU,55.68,76.75,56.12,90,100,9.08,overcast clouds,0.0,0.0
388,Ornskoldsvik,SE,63.29,18.72,53.6,76,0,2.24,clear sky,0.0,0.0
389,Neuquen,AR,-38.95,-68.06,51.8,53,99,3.36,overcast clouds,0.0,0.0
390,Valparaiso,CL,-33.04,-71.63,62.6,72,100,2.24,overcast clouds,0.0,0.0
391,Diffa,NE,13.32,12.61,85.3,46,13,21.03,few clouds,0.0,0.0
392,Kirovskiy,RU,45.09,133.51,58.91,95,100,7.47,overcast clouds,0.0,0.0
393,Gilgit,PK,35.92,74.31,74.97,28,0,1.19,clear sky,0.0,0.0
394,Barreirinhas,BR,-2.75,-42.83,77.65,77,21,4.29,few clouds,0.0,0.0
395,Muravlenko,RU,63.79,74.52,46.44,70,24,7.16,few clouds,0.0,0.0
396,Terre Haute,US,39.47,-87.41,80.01,61,1,6.93,clear sky,0.0,0.0
397,Saint-Joseph,RE,-21.37,55.62,68.0,77,41,8.05,scattered clouds,0.0,0.0
398,Pangnirtung,CA,66.15,-65.71,49.77,54,1,4.43,clear sky,0.0,0.0
399,Bindura,ZW,-17.3,31.33,55.8,58,84,1.63,broken clouds,0.0,0.0
400,Abha,SA,18.22,42.51,71.6,68,88,1.32,overcast clouds,0.0,0.0
401,Brae,GB,60.4,-1.35,55.4,93,55,11.41,broken clouds,0.0,0.0
402,Wladyslawowo,PL,54.79,18.4,66.2,93,75,9.17,broken clouds,0.0,0.0
403,Misratah,LY,32.38,15.09,71.13,75,0,13.94,clear sky,0.0,0.0
404,Harbour Breton,CA,47.48,-55.8,50.14,75,98,3.89,overcast clouds,0.0,0.0
405,Ardakan,IR,32.31,54.02,80.01,14,0,8.61,clear sky,0.0,0.0
406,Conil,FR,44.97,3.72,51.75,96,33,4.5,scattered clouds,0.0,0.0
407,Pasaje,EC,-3.33,-79.82,78.53,70,63,6.06,broken clouds,0.0,0.0
408,Zabol,AF,32.25,67.25,70.95,16,0,8.25,clear sky,0.0,0.0
409,Srem,PL,52.09,17.02,64.0,93,90,10.29,overcast clouds,0.0,0.0
410,Vadinsk,RU,53.69,43.06,53.82,81,93,10.13,overcast clouds,0.0,0.0
411,Nosy Varika,MG,-20.58,48.53,67.48,90,76,4.94,broken clouds,0.0,0.0
412,Tazovskiy,RU,67.47,78.7,45.28,95,74,15.1,broken clouds,0.0,0.0
413,Rio Grande,BR,-32.03,-52.1,73.99,84,56,5.99,broken clouds,0.0,0.0
414,Aranos,NA,-24.13,19.12,52.36,41,16,9.6,few clouds,0.0,0.0
415,Moron,AR,-34.65,-58.62,59.0,72,11,1.99,few clouds,0.0,0.0
416,Oksfjord,NO,70.24,22.35,57.2,50,54,9.17,broken clouds,0.0,0.0
417,Baindur,IN,13.87,74.63,79.11,81,100,1.5,moderate rain,1.09,0.0
418,Gweru,ZW,-19.45,29.82,46.87,61,0,5.06,clear sky,0.0,0.0
419,Dole,FR,47.08,5.5,68.0,64,87,4.7,overcast clouds,0.0,0.0
420,Ilhabela,BR,-23.78,-45.36,75.04,69,4,4.27,clear sky,0.0,0.0
421,Ayagoz,KZ,47.97,80.44,45.3,56,0,8.66,clear sky,0.0,0.0
422,Ormara,PK,25.21,64.64,84.51,82,46,11.41,scattered clouds,0.0,0.0
423,Krasnoselkup,RU,65.7,82.47,51.26,81,86,14.12,overcast clouds,0.0,0.0
424,Vathi,GR,38.4,23.6,72.0,68,40,1.05,scattered clouds,0.0,0.0
425,Kismayo,SO,-0.36,42.55,79.27,78,72,22.19,broken clouds,0.0,0.0
426,Cuamba,MZ,-14.8,36.54,58.46,88,0,3.6,clear sky,0.0,0.0
427,Syktyvkar,RU,61.68,50.81,44.6,87,75,4.47,broken clouds,0.0,0.0
428,Beloomut,RU,54.94,39.34,46.99,81,16,5.61,few clouds,0.0,0.0
429,Chapleau,CA,47.84,-83.4,68.0,82,75,9.17,broken clouds,0.0,0.0
430,Kamina,CD,-8.74,24.99,62.28,34,0,3.71,clear sky,0.0,0.0
431,Shush,IR,32.19,48.24,85.42,25,0,12.33,clear sky,0.0,0.0
432,Saldanha,ZA,-33.01,17.94,53.6,93,19,2.24,few clouds,0.0,0.0
433,Bainbridge,US,47.63,-122.52,70.0,52,90,8.05,overcast clouds,0.0,0.0
434,Moura,PT,38.14,-7.45,77.0,53,0,11.41,clear sky,0.0,0.0
435,Ciudad Bolivar,VE,8.12,-63.55,87.76,55,76,10.67,broken clouds,0.0,0.0
436,Surt,LY,31.21,16.59,71.19,77,0,12.39,clear sky,0.0,0.0
437,Muli,MV,2.92,73.57,83.21,75,65,10.96,broken clouds,0.0,0.0
438,Esik,KZ,43.36,77.45,53.6,62,0,4.47,clear sky,0.0,0.0
439,Abeche,TD,13.83,20.83,81.14,44,28,5.75,scattered clouds,0.0,0.0
440,Bongor,TD,10.28,15.37,80.22,64,56,7.54,broken clouds,0.0,0.0
441,Scarborough,GB,54.28,-0.4,57.0,80,0,1.99,clear sky,0.0,0.0
442,Uaua,BR,-9.84,-39.48,71.89,78,47,12.48,scattered clouds,0.0,0.0
443,Sept-Iles,CA,50.2,-66.38,59.0,67,75,12.75,broken clouds,0.0,0.0
444,Klembivka,UA,48.39,28.41,63.0,92,77,5.26,broken clouds,0.0,0.0
445,Tres Lagoas,BR,-20.75,-51.68,73.99,48,0,6.29,clear sky,0.0,0.0
446,Rock Sound,BS,24.9,-76.2,82.78,73,63,7.14,broken clouds,0.0,0.0
447,Itarema,BR,-2.92,-39.92,78.94,75,9,11.77,clear sky,0.0,0.0
448,Inhambane,MZ,-23.86,35.38,64.94,76,0,4.03,clear sky,0.0,0.0
449,Hastings,GB,50.86,0.57,59.0,91,10,1.99,clear sky,0.0,0.0
450,Biltine,TD,14.53,20.92,81.61,17,0,5.35,clear sky,0.0,0.0
451,Ronneby,SE,56.21,15.28,62.6,93,90,3.36,light rain,0.14,0.0
452,Uthal,PK,25.81,66.62,83.61,78,24,3.09,few clouds,0.0,0.0
453,Cururupu,BR,-1.83,-44.87,76.3,87,23,3.58,few clouds,0.0,0.0
454,Nuuk,GL,64.18,-51.72,44.6,75,28,5.82,scattered clouds,0.0,0.0
455,Ereymentau,KZ,51.62,73.1,57.96,42,0,9.55,clear sky,0.0,0.0
456,Maua,BR,-23.67,-46.46,75.2,41,11,5.82,few clouds,0.0,0.0
457,Parainen,FI,60.31,22.3,60.01,76,0,4.7,clear sky,0.0,0.0
458,San Remo,IT,43.82,7.76,77.0,44,5,6.93,clear sky,0.0,0.0
459,Seabra,BR,-12.42,-41.77,62.44,83,36,3.76,scattered clouds,0.0,0.0
460,Ugra,RU,54.78,34.33,52.14,92,15,5.59,few clouds,0.0,0.0
461,Awbari,LY,26.59,12.78,84.25,15,2,17.81,clear sky,0.0,0.0
462,Ginir,ET,7.13,40.7,59.61,88,44,5.1,light rain,0.22,0.0
463,Puerto Suarez,BO,-18.95,-57.8,84.2,51,0,10.29,clear sky,0.0,0.0
464,Odienne,CI,9.51,-7.57,69.33,83,96,9.42,moderate rain,2.85,0.0
465,Holliston,US,42.2,-71.42,87.01,69,54,1.01,broken clouds,0.0,0.0
466,Timelkam,AT,48.0,13.61,57.99,79,99,4.0,light rain,0.22,0.0
467,Sorkjosen,NO,69.8,20.93,54.01,50,45,2.91,scattered clouds,0.0,0.0
468,Sena Madureira,BR,-9.07,-68.66,82.81,69,77,1.66,broken clouds,0.0,0.0
469,Nioro,GM,13.35,-15.75,84.27,63,39,12.01,scattered clouds,0.0,0.0
470,Storforshei,NO,66.4,14.52,61.0,67,40,3.0,scattered clouds,0.0,0.0
471,Rzeszow,PL,50.04,22.0,64.4,100,75,13.87,light intensity shower rain,0.0,0.0
472,Sheksna,RU,59.21,38.51,47.14,77,0,3.89,clear sky,0.0,0.0
473,Newcastleton,GB,55.18,-2.81,51.8,93,0,10.29,clear sky,0.0,0.0
474,Bure,ET,10.7,37.07,58.19,91,94,4.32,light rain,0.11,0.0
475,Puerto Ayacucho,VE,5.66,-67.62,89.6,59,40,6.93,thunderstorm,0.0,0.0
476,La Baneza,ES,42.3,-5.9,63.0,72,0,5.82,clear sky,0.0,0.0
477,Pozoblanco,ES,38.38,-4.85,80.6,32,0,2.24,clear sky,0.0,0.0
478,Mezen,RU,65.85,44.24,41.29,81,87,5.14,overcast clouds,0.0,0.0
479,Boueni,YT,-12.9,45.08,78.8,78,92,14.99,overcast clouds,0.0,0.0
480,Mount Pleasant,US,32.79,-79.86,87.01,79,1,12.75,clear sky,0.0,0.0
481,Netivot,IL,31.42,34.59,84.0,31,0,9.06,clear sky,0.0,0.0
482,Yarada,IN,17.65,83.27,82.4,83,75,6.93,mist,0.0,0.0
483,Cabedelo,BR,-6.98,-34.83,75.2,88,20,5.82,few clouds,0.0,0.0
484,Sancti Spiritus,CU,21.93,-79.44,86.04,72,91,7.09,light rain,0.52,0.0
485,Mangrol,IN,21.12,70.12,84.36,80,97,17.69,moderate rain,1.77,0.0
486,Santa Vitoria,BR,-18.84,-50.12,72.5,50,0,1.52,clear sky,0.0,0.0
487,Ubinskoye,RU,55.31,79.68,58.26,56,99,15.46,overcast clouds,0.0,0.0
488,Andenes,NO,69.31,16.12,51.8,76,21,3.36,few clouds,0.0,0.0
489,Palmas Bellas,PA,9.23,-80.09,84.0,83,100,7.0,light rain,0.16,0.0
490,Mitsamiouli,KM,-11.38,43.28,78.21,81,83,16.64,light rain,0.55,0.0
491,Syumsi,RU,57.11,51.61,40.51,86,1,4.56,clear sky,0.0,0.0
492,Simplicio Mendes,BR,-7.85,-41.91,73.45,62,50,3.04,scattered clouds,0.0,0.0
493,Padang,ID,-0.95,100.35,77.34,82,97,5.53,light rain,0.63,0.0
494,Moose Factory,CA,51.26,-80.61,69.8,94,75,11.41,broken clouds,0.0,0.0
495,Bakaly,RU,55.18,53.8,43.84,83,24,4.38,few clouds,0.0,0.0
496,Russkaya Polyana,UA,49.42,31.92,67.77,91,54,10.6,broken clouds,0.0,0.0
497,Sredniy Ikorets,RU,51.07,39.76,63.0,94,81,7.92,light rain,0.23,0.0
498,Dombarovskiy,RU,50.76,59.54,59.83,83,3,10.33,clear sky,0.0,0.0
499,Salisbury,GB,51.07,-1.8,55.4,76,0,6.93,clear sky,0.0,0.0
500,Beshpagir,RU,45.02,42.38,66.2,77,40,8.95,scattered clouds,0.0,0.0
501,Caraguatay,AR,-26.61,-54.78,70.02,67,0,2.51,clear sky,0.0,0.0
502,Pimenta Bueno,BR,-11.67,-61.19,77.86,64,0,2.55,clear sky,0.0,0.0
503,Abdanan,IR,32.99,47.42,72.84,35,0,8.5,clear sky,0.0,0.0
504,Badulla,LK,6.99,81.06,72.18,70,100,4.68,overcast clouds,0.0,0.0
505,Wabana,CA,47.63,-52.95,55.0,53,90,9.17,overcast clouds,0.0,0.0
506,Nawada,IN,24.88,85.53,80.6,94,75,7.54,mist,0.0,0.0
507,Nuevitas,CU,21.55,-77.26,91.4,59,20,11.41,few clouds,0.0,0.0
508,Mancio Lima,BR,-7.61,-72.9,86.0,70,40,4.7,scattered clouds,0.0,0.0
509,Buraydah,SA,26.33,43.98,86.0,27,0,12.75,clear sky,0.0,0.0
510,Voitsberg,AT,47.03,15.15,68.0,52,93,9.17,overcast clouds,0.0,0.0
511,Suratgarh,IN,29.32,73.9,95.9,26,12,3.18,few clouds,0.0,0.0
512,Rincon,US,32.3,-81.24,87.8,55,75,12.75,broken clouds,0.0,0.0
513,Felanitx,ES,39.47,3.15,73.4,83,0,1.12,clear sky,0.0,0.0
514,Rio Verde De Mato Grosso,BR,-18.92,-54.84,74.37,46,0,3.85,clear sky,0.0,0.0
515,Mobaye,CF,4.32,21.18,68.81,95,10,1.43,clear sky,0.0,0.0
516,Meulaboh,ID,4.14,96.13,74.41,96,100,5.41,heavy intensity rain,10.74,0.0
517,Stromness,GB,58.97,-3.3,54.0,93,57,4.7,broken clouds,0.0,0.0
518,Carutapera,BR,-1.2,-46.02,76.59,91,97,6.4,light rain,0.13,0.0
519,Miranda,CO,3.25,-76.23,87.8,55,40,2.24,scattered clouds,0.0,0.0
520,Andra,RU,62.51,65.89,46.06,91,100,10.25,overcast clouds,0.0,0.0
521,La Rioja,ES,42.25,-2.5,66.2,68,0,2.24,clear sky,0.0,0.0
522,Lardos,GR,36.09,28.02,77.0,88,20,2.24,few clouds,0.0,0.0
523,Solton,RU,52.84,86.48,43.02,91,80,2.77,broken clouds,0.0,0.0
524,Kajaani,FI,64.23,27.73,50.0,87,69,1.12,broken clouds,0.0,0.0
525,Mayor Pablo Lagerenza,PY,-19.93,-60.77,87.15,39,36,7.29,scattered clouds,0.0,0.0
526,Hobyo,SO,5.35,48.53,79.93,71,63,26.71,broken clouds,0.0,0.0
527,Aktash,RU,50.3,87.73,27.09,99,100,4.61,light snow,0.0,0.12
528,Novotroitsk,RU,51.2,58.33,59.0,82,11,6.71,few clouds,0.0,0.0
529,Baie-Saint-Paul,CA,47.44,-70.5,74.64,66,28,4.88,light rain,0.52,0.0
530,Chaman,PK,30.92,66.45,75.6,15,0,3.98,clear sky,0.0,0.0
531,Tabou,CI,4.42,-7.35,76.59,86,98,10.13,overcast clouds,0.0,0.0
532,Matola,MZ,-25.96,32.46,60.8,93,0,4.7,clear sky,0.0,0.0
533,Kilindoni,TZ,-7.91,39.67,79.25,77,53,21.74,broken clouds,0.0,0.0
534,Abu Dhabi,AE,24.47,54.37,90.0,66,0,6.93,clear sky,0.0,0.0
535,Sechura,PE,-5.56,-80.82,72.86,63,5,17.27,clear sky,0.0,0.0
536,Butajira,ET,8.12,38.37,60.31,75,16,3.33,light rain,0.16,0.0
537,San Severo,IT,41.69,15.38,68.0,68,20,12.75,few clouds,0.0,0.0
538,Necocli,CO,8.42,-76.79,87.8,70,45,5.82,scattered clouds,0.0,0.0
539,Malanje,AO,-9.54,16.34,59.5,34,0,1.43,clear sky,0.0,0.0
540,Baghdad,IQ,33.34,44.4,80.6,34,0,4.7,clear sky,0.0,0.0
541,Qandala,SO,11.47,49.87,91.83,49,96,1.92,overcast clouds,0.0,0.0
542,Saint-Raymond,CA,45.47,-73.61,91.99,48,20,10.29,few clouds,0.0,0.0
543,Pipar,IN,26.39,73.54,91.44,49,2,15.19,clear sky,0.0,0.0
544,Dom Pedrito,BR,-30.98,-54.67,67.69,93,72,7.65,broken clouds,0.0,0.0
545,Isla Mujeres,MX,21.23,-86.73,87.8,70,75,10.29,broken clouds,0.0,0.0
546,Arriana,GR,41.08,25.7,63.63,67,60,4.36,broken clouds,0.0,0.0
547,Labytnangi,RU,66.66,66.42,44.1,77,99,10.02,overcast clouds,0.0,0.0
548,Tapa,EE,59.26,25.96,55.4,71,0,4.7,clear sky,0.0,0.0
549,Jalingo,NG,8.88,11.37,77.63,82,74,3.78,light rain,0.96,0.0
550,Wick,GB,58.43,-3.08,57.2,87,79,3.36,broken clouds,0.0,0.0
551,Zelenogorskiy,RU,55.03,87.0,44.6,93,100,4.47,overcast clouds,0.0,0.0
552,Cotonou,BJ,6.37,2.42,77.0,2,75,9.17,thunderstorm with light rain,0.0,0.0
553,Nouna,BF,12.73,-3.87,93.58,31,64,8.39,broken clouds,0.0,0.0
554,Zaltan,LY,32.95,11.87,74.25,50,0,4.94,clear sky,0.0,0.0
555,Igarka,RU,67.47,86.58,51.93,60,93,13.27,overcast clouds,0.0,0.0
556,Manaure,CO,11.78,-72.44,89.76,53,86,24.27,overcast clouds,0.0,0.0
557,Lusambo,CD,-4.97,23.45,71.94,46,18,1.81,few clouds,0.0,0.0
558,Huanuco,PE,-9.93,-76.24,69.78,54,70,7.31,broken clouds,0.0,0.0
559,Lida,BY,53.88,25.3,62.74,96,79,8.99,broken clouds,0.0,0.0
560,Antofagasta,CL,-23.65,-70.4,59.0,77,40,12.75,scattered clouds,0.0,0.0
561,Amboasary,MG,-25.03,46.38,68.0,88,75,4.7,broken clouds,0.0,0.0
562,Kibala,TD,9.11,18.35,78.8,83,75,4.23,broken clouds,0.0,0.0
563,Diu,IN,20.71,70.98,83.7,79,97,14.85,light rain,0.41,0.0
564,Bisira,PA,8.52,-81.71,65.86,100,100,1.99,moderate rain,2.24,0.0
565,Sabha,LY,27.04,14.43,83.16,15,0,18.92,clear sky,0.0,0.0
566,Barahona,DO,18.21,-71.1,85.42,65,2,10.96,light rain,0.59,0.0
567,Gualeguaychu,AR,-33.01,-58.52,59.0,86,86,1.99,overcast clouds,0.0,0.0
568,Dridu,RO,44.7,26.45,63.0,100,26,6.93,scattered clouds,0.0,0.0
569,Brandenburg,DE,52.42,12.55,64.0,63,0,1.79,clear sky,0.0,0.0
570,Coxim,BR,-18.51,-54.76,75.74,41,0,2.13,clear sky,0.0,0.0
571,Chipinge,ZW,-20.19,32.62,51.19,60,0,3.36,clear sky,0.0,0.0
572,Kangaatsiaq,GL,68.31,-53.46,42.37,70,11,7.63,few clouds,0.0,0.0
